Point in Time[s],State of Active Resource[]
157.5118097119182,2
158.24879636089454,1
158.5118097119182,0
158.53129636089434,1
159.53129636089434,0
159.5937963608943,1
160.5937963608943,0
160.6862963608942,1
161.6862963608942,0
161.71879636089417,1
162.71879636089417,0
162.78129636089412,1
163.78129636089412,0
163.81629636089409,1
164.81629636089409,0
164.88085063615068,1
165.88085063615068,0
165.94335063615063,1
166.94335063615063,0
166.9783506361506,1
167.48957406200572,2
167.9783506361506,2
168.46712721029547,1
168.50212721029544,2
168.9783506361506,2
169.45457406200575,1
169.9783506361506,0
170.04085063615054,1
171.04085063615054,0
171.10335063615048,1
171.11727790632423,2
171.26487831880027,3
172.10335063615048,3
172.52407008568835,4
173.08942336597673,4
174.00169588956496,4
174.4942378241905,3
174.52673782419046,4
174.53601963471175,4
174.53911357155218,3
174.76051419026624,2
175.59997536819162,1
176.10335063615048,0
176.26335063615034,1
177.26335063615034,0
177.32585063615028,1
178.32585063615028,0
178.35835063615025,1
179.1926070843549,2
179.30160774194937,3
179.35835063615025,3
179.5240941879456,3
179.6353374109437,2
179.67033741094366,3
181.303850307353,3
182.12060675555767,2
182.22960741315214,1
182.35835063615025,0
182.39335063615022,1
183.39335063615022,0
183.4258506361502,1
184.4258506361502,0
184.45835063615016,1
185.45835063615016,0
185.49085063615013,1
186.49085063615013,0
186.58335063615004,1
187.19844199775324,2
187.58335063615004,2
187.73389024486556,3
187.96825927454685,3
188.0854437893875,2
188.15294378938748,3
189.3156265125939,3
189.8969678741971,2
190.43241612130942,1
190.58335063615004,0
190.61585063615001,1
191.61585063615001,0
191.8608506361498,1
192.30189202222903,2
192.8608506361498,2
193.41980925007056,1
193.45230925007053,2
193.8608506361498,2
194.26939202222906,1
194.8608506361498,0
194.9533506361497,1
195.9533506361497,0
196.01585063614965,1
197.01585063614965,0
197.0808506361496,1
198.0808506361496,0
198.11335063614956,1
199.11335063614956,0
199.32835063614937,1
200.32835063614937,0
200.36335063614933,1
201.36335063614933,0
201.3958506361493,1
202.14667795658875,2
202.3958506361493,2
202.64502331570986,1
202.7075233157098,2
202.86616656799745,3
202.88635049575296,4
203.3958506361493,4
204.0841779565888,4
204.69318365088446,4
205.29546136926166,3
206.23047940794316,2
206.26297940794313,3
206.3891226602308,3
206.45219428637463,2
206.46565023821165,1
207.3958506361493,0
207.42835063614928,1
208.42835063614928,0
208.68835063614907,1
208.90293142660772,2
209.68835063614907,2
210.4737698456904,1
210.50626984569038,2
210.68835063614907,2
210.87043142660775,1
211.68835063614907,0
211.72085063614904,1
212.72085063614904,0
212.753350636149,1
213.09877096179451,2
213.753350636149,2
214.4079303105035,1
214.47043031050345,2
214.753350636149,2
215.03627096179457,1
215.753350636149,0
215.78585063614898,1
216.78585063614898,0
216.91085063614887,1
217.91085063614887,0
217.9733506361488,1
218.9096422533778,2
218.9733506361488,2
219.03705901891982,1
219.0695590189198,2
219.9733506361488,2
220.87714225337783,1
220.9733506361488,0
221.00585063614878,1
222.00585063614878,0
222.07085063614872,1
222.63187366634793,2
223.07085063614872,2
223.5098276059495,1
223.54232760594948,2
223.68958857499427,3
224.07085063614872,3
224.59937366634796,3
225.0542662120248,2
225.99722015162632,1
226.07085063614872,0
226.09222015162624,1
227.09222015162624,0
227.12696727945468,1
228.12696727945468,0
228.2519672794546,1
229.2519672794546,0
229.28696727945456,1
230.28696727945456,0
230.3494672794545,1
231.3494672794545,0
231.41196727945444,1
232.41196727945444,0
232.44446727945441,1
233.44446727945441,0
233.47696727945439,1
234.47696727945439,0
234.51196727945435,1
234.7260498056483,2
235.51196727945435,2
236.2978847532604,1
236.45538475326026,2
236.51196727945435,2
236.56854980564844,1
237.51196727945435,0
237.5471669852352,1
237.95030796879928,2
238.5471669852352,2
239.14402600167114,1
239.1790260016711,2
239.5471669852352,2
239.84451189626873,3
239.9153079687993,3
239.9507060050646,2
241.2144240379364,1
241.3094240379363,2
241.5471669852352,2
241.7849099325341,1
242.34953554253613,2
242.5471669852352,2
242.74479842793428,1
242.8422984279342,2
243.3543493408352,3
243.5471669852352,3
244.25203554253622,3
244.70087864338672,2
245.2911415287847,1
245.35364152878464,2
245.5471669852352,2
245.74069244168575,1
246.5471669852352,0
246.61216698523515,1
247.61216698523515,0
247.6771669852351,1
248.6771669852351,0
248.83466698523495,1
249.83466698523495,0
249.86716698523492,1
250.86716698523492,0
250.92966698523486,1
251.92966698523486,0
251.9946669852348,1
252.9946669852348,0
253.05716698523474,1
253.57201621648483,2
254.05716698523474,2
254.54231775398466,1
254.6073177539846,2
255.05716698523474,2
255.50635266136706,3
255.50701621648489,3
255.5073479940438,2
255.68849400137034,3
256.60764953154353,3
257.0672272966301,2
257.0997272966301,3
257.96626220401254,3
258.3995296577038,2
258.58133922014815,1
259.05716698523474,0
259.18216698523463,1
260.18216698523463,0
260.27466698523455,1
261.27466698523455,0
261.37216698523446,1
262.37216698523446,0
262.4046669852344,1
263.4046669852344,0
263.4371669852344,1
264.4371669852344,0
264.5006770394255,1
265.11670175625756,2
265.5006770394255,2
265.88465232259347,1
265.9521523225934,2
266.5006770394255,2
267.0492017562576,1
267.5006770394255,0
267.5331770394255,1
268.5331770394255,0
268.8456770394252,1
269.8456770394252,0
269.90817703942514,1
270.90817703942514,0
270.9406770394251,1
271.9406770394251,0
272.065677039425,1
273.065677039425,0
273.13067703942494,1
274.13067703942494,0
274.16494959036794,1
275.16494959036794,0
275.1974495903679,1
275.27576287844147,2
276.1974495903679,2
276.72725927789605,3
277.11913630229435,3
277.3150748144935,2
277.3475748144935,3
277.47170139064065,3
277.5337646787142,2
278.9852610781688,1
279.1974495903679,0
279.3199495903678,1
280.3199495903678,0
280.38744959036774,1
281.38744959036774,0
281.4499495903677,1
282.4499495903677,0
282.48494959036765,1
283.48494959036765,0
283.5174495903676,1
284.5174495903676,0
284.57994959036756,1
285.04415228769346,2
285.57994959036756,2
286.11574689304166,1
286.14824689304163,2
286.31192740664744,3
286.57994959036756,3
287.0116522876935,3
287.36151472821655,2
288.4981093335647,1
288.5656093335646,2
288.57994959036756,2
288.59428984717056,1
289.5799495903676,0
289.64244959036756,1
290.64244959036756,0
290.67744959036753,1
291.67744959036753,0
291.7099495903675,1
292.7099495903675,0
292.74244959036747,1
293.74244959036747,0
293.8399495903674,1
294.8399495903674,0
294.87250797404016,1
295.87250797404016,0
295.90500797404013,1
296.90500797404013,0
296.9375079740401,1
296.95372172037963,2
297.9375079740401,2
298.92129422770057,1
298.9375079740401,0
298.9887942277005,1
299.9887942277005,0
300.0212942277005,1
301.0212942277005,0
301.0837942277004,1
302.0837942277004,0
302.11851252004936,1
303.11851252004936,0
303.15101252004933,1
304.15101252004933,0
304.24851252004925,1
305.24851252004925,0
305.34351252004916,1
306.34351252004916,0
306.531012520049,1
307.531012520049,0
307.6260125200489,1
308.59180971191813,2
308.6260125200489,2
308.6602153281797,1
308.69271532817964,2
309.6260125200489,2
309.6815933946839,3
310.55930971191816,3
310.9981678705353,2
311.1315734867968,1
311.1640734867968,2
311.6260125200489,2
312.0879515533011,1
312.6260125200489,0
312.6585125200489,1
313.6585125200489,0
313.69101252004884,1
314.69101252004884,0
314.7235125200488,1
315.7235125200488,0
315.7560125200488,1
316.7560125200488,0
316.9760125200486,1
317.9760125200486,0
318.0985125200485,1
319.0985125200485,0
319.13101252004844,1
319.20223884452867,2
320.13101252004844,2
321.0597861955682,1
321.0922861955682,2
321.13101252004844,2
321.1697388445287,1
322.13101252004844,0
322.1660125200484,1
